序位	詞彙	詞頻	百萬詞頻
1452	評鑑	88	99
1453	整合	88	99
1454	宜蘭縣	88	99
1455	食品	88	99
1456	放	88	99
1457	嘉義	88	99
1458	禁止	88	99
1459	員工	88	99
1460	陳中興	88	99
1461	教育處	88	99
1462	整	88	99
1463	裝置	88	99
1464	一點	88	99
1465	大學生	88	99
1466	實踐	88	99
1467	調漲	88	99
1468	良好	87	98
1469	形態	87	98
1470	正義	87	98
1471	車站	87	98
1472	光	87	98
1473	上路	87	98
1474	建置	87	98
1475	學到	87	98
1476	距離	87	98
1477	動作	87	98
1478	意外	87	98
1479	她們	87	98
1480	費用	87	98
1481	參訪	87	98
1482	下降	87	98
1483	設	87	98
1484	男子	87	98
1485	擊敗	86	97
1486	案	86	97
1487	防制	86	97
1488	現行	86	97
1489	捐贈	86	97
1490	街頭	86	97
1491	高職	86	97
1492	年度	86	97
1493	民主	86	97
1494	慈善	86	97
1495	感恩	86	97
1496	認證	86	97
1497	以後	86	97
1498	均	86	97
1499	營運	85	96
1500	二十二	85	96
1501	類似	85	96
1502	儀式	85	96
1503	改為	85	96
1504	一七	85	96
1505	領	85	96
1506	美好	85	96
1507	策略	85	96
1508	中華民國	85	96
1509	政治	85	96
1510	設施	85	96
1511	室	85	96
1512	立即	85	96
1513	衛生局	85	96
1514	導演	85	96
1515	來源	85	96
1516	一百零六學年	85	96
1517	學系	85	96
1518	幅	85	96
1519	學區	85	96
1520	北部	84	95
1521	籃球	84	95
1522	港	84	95
1523	興奮	84	95
1524	雙方	84	95
1525	子女	84	95
1526	考題	84	95
1527	搭	84	95
1528	位於	84	95
1529	退場	84	95
1530	掌握	84	95
1531	校務	84	95
1532	購買	84	95
1533	變化	84	95
1534	知	84	95
1535	火車	83	93
1536	師大	83	93
1537	行政院長	83	93
1538	校舍	83	93
1539	桌球	83	93
1540	捷運	83	93
1541	票	83	93
1542	確實	83	93
1543	遊行	83	93
1544	製造	83	93
1545	戴	83	93
1546	反對	83	93
1547	方便	83	93
1548	專長	83	93
1549	傳承	83	93
1550	創客	83	93
1551	中等	82	92
1552	親	82	92
1553	奪得	82	92
1554	採取	82	92
1555	勇奪	82	92
1556	打擊	82	92
1557	公投	82	92
1558	分數	82	92
1559	危險	82	92
1560	案件	81	91
1561	彈性	81	91
1562	警察	81	91
1563	取代	81	91
1564	只是	81	91
1565	頒發	81	91
1566	套	81	91
1567	隊員	81	91
1568	保存	81	91
1569	增設	81	91
1570	迎接	81	91
1571	十七	81	91
1572	冷氣	81	91
1573	早	81	91
1574	快速	81	91
1575	嗎	81	91
1576	為期	81	91
1577	兩百	81	91
1578	營造	81	91
1579	網友	80	90
1580	大同	80	90
1581	任	80	90
1582	文章	80	90
1583	考場	80	90
1584	仁愛	80	90
1585	藍	80	90
1586	罹患	80	90
1587	招聯會	80	90
1588	採計	80	90
1589	八成	80	90
1590	當年	80	90
1591	工具	80	90
1592	送給	80	90
1593	勞動	80	90
1594	慶祝	80	90
1595	研究所	80	90
1596	報紙	80	90
1597	南部	80	90
1598	旅行	80	90
1599	緊急	79	89
1600	強化	79	89
1601	樂趣	79	89
1602	太空	79	89
1603	啟用	79	89
1604	原來	79	89
1605	打破	79	89
1606	採用	79	89
1607	對手	79	89
1608	廠商	79	89
1609	批	79	89
1610	黑	79	89
1611	不得	79	89
1612	告訴	79	89
1613	緊張	79	89
1614	關鍵	79	89
1615	觀光	79	89
1616	反	78	88
1617	不論	78	88
1618	深刻	78	88
1619	平板	78	88
1620	教科書	78	88
1621	授課	78	88
1622	確保	78	88
1623	自信	78	88
1624	留	78	88
1625	材料	78	88
1626	高溫	78	88
1627	精采	78	88
1628	霸凌	78	88
1629	直到	78	88
1630	理想	78	88
1631	一百零六年	78	88
1632	有的	78	88
1633	書籍	78	88
1634	文言文	78	88
1635	館	77	87
1636	托育	77	87
1637	它	77	87
1638	講座	77	87
1639	防災	77	87
1640	投	77	87
1641	影像	77	87
1642	曾經	77	87
1643	接著	77	87
1644	學年	77	87
1645	角度	77	87
1646	繁星	77	87
1647	如此	77	87
1648	當作	77	87
1649	屬於	77	87
1650	開幕	77	87
1651	教育部長	77	87
1652	六成	77	87
1653	市民	77	87
1654	思維	76	86
1655	七十	76	86
1656	基金	76	86
1657	病童	76	86
1658	適用	76	86
1659	換	76	86
1660	週六	76	86
1661	奪冠	76	86
1662	遊客	76	86
1663	縣府	76	86
1664	出生	76	86
1665	相信	76	86
1666	控制	76	86
1667	新興	76	86
1668	十二年	76	86
1669	缺	76	86
1670	科系	76	86
1671	場所	76	86
1672	城鄉	76	86
1673	形成	76	86
1674	菜	76	86
1675	監測	76	86
1676	真的	76	86
1677	清楚	75	84
1678	美感	75	84
1679	五百	75	84
1680	科目	75	84
1681	周邊	75	84
1682	不易	75	84
1683	鄰近	75	84
1684	病毒	75	84
1685	學費	75	84
1686	收入	75	84
1687	列入	75	84
1688	陪	75	84
1689	溫度	75	84
1690	獎項	75	84
1691	口	75	84
1692	爺爺	75	84
1693	他人	75	84
1694	女子	75	84
1695	紛紛	75	84
1696	大幅	75	84
1697	永續	74	83
1698	鳥	74	83
1699	範圍	74	83
1700	館長	74	83
1701	營利	74	83
1702	怎麼	74	83
1703	展	74	83
1704	增進	74	83
1705	版	74	83
1706	博覽會	74	83
1707	勇士隊	74	83
1708	農場	74	83
1709	旁	74	83
1710	師範	74	83
1711	道路	74	83
1712	二○○	74	83
1713	案例	74	83
1714	螢火蟲	74	83
1715	代理	74	83
1716	米	74	83
1717	情緒	74	83
1718	事務	74	83
1719	敢	74	83
1720	辦	73	82
1721	否則	73	82
1722	現代	73	82
1723	解釋	73	82
1724	餐	73	82
1725	困境	73	82
1726	想法	73	82
1727	克服	73	82
1728	追求	73	82
1729	因素	73	82
1730	終身	73	82
1731	待	73	82
1732	對話	73	82
1733	出席	73	82
1734	暑期	73	82
1735	雲	73	82
1736	空	73	82
1737	照	73	82
1738	玉山	73	82
1739	分為	73	82
1740	坐	73	82
1741	風險	73	82
1742	情境	72	81
1743	奧運	72	81
1744	興建	72	81
1745	場地	72	81
1746	紅	72	81
1747	貧窮	72	81
1748	讀書	72	81
1749	不錯	72	81
1750	賴清德	72	81
1751	年紀	72	81
1752	司法	72	81
1753	主管	72	81
1754	花蓮縣	72	81
1755	之前	72	81
1756	境	72	81
1757	指標	72	81
1758	模擬	72	81
1759	一千	72	81
1760	樂器	72	81
1761	批評	72	81
1762	邱乾國	72	81
1763	次長	72	81
1764	國會	72	81
1765	全部	72	81
1766	缺額	72	81
1767	新竹	72	81
1768	國中部	71	80
1769	發出	71	80
1770	因而	71	80
1771	清華	71	80
1772	共識	71	80
1773	只有	71	80
1774	加	71	80
1775	違反	71	80
1776	巡迴	71	80
1777	文字	71	80
1778	自製	71	80
1779	充分	71	80
1780	二十一	71	80
1781	教務	71	80
1782	金門縣	71	80
1783	合理	71	80
1784	大師	71	80
1785	范巽綠	71	80
1786	化學	71	80
1787	演奏	71	80
1788	下課	71	80
1789	體會	71	80
1790	不必	71	80
1791	醫學	71	80
1792	溫馨	70	79
1793	實作	70	79
1794	連署	70	79
1795	科長	70	79
1796	列為	70	79
1797	癌	70	79
1798	貓	70	79
1799	片	70	79
1800	將來	70	79
1801	流行	70	79
1802	一些	70	79
1803	優惠	70	79
1804	鄉	70	79
1805	銀	70	79
1806	歐洲	70	79
1807	考驗	70	79
1808	連結	70	79
1809	部長	70	79
1810	工業	70	79
1811	招收	70	79
1812	之間	70	79
1813	廁所	70	79
1814	平常	70	79
1815	尚未	70	79
1816	繪畫	70	79
1817	防治	70	79
1818	助理	70	79
1819	縣市政府	70	79
1820	寶	69	78
1821	高度	69	78
1822	總是	69	78
1823	旅	69	78
1824	必要	69	78
1825	自行車	69	78
1826	媽	69	78
1827	腳踏車	69	78
1828	預防	69	78
1829	其次	69	78
1830	環保局	69	78
1831	森林	69	78
1832	產	69	78
1833	文物	69	78
1834	兒子	69	78
1835	視野	69	78
1836	像是	68	76
1837	球衣	68	76
1838	行	68	76
1839	課業	68	76
1840	公平	68	76
1841	雙打	68	76
1842	高教	68	76
1843	深入	68	76
1844	廣場	68	76
1845	總計	68	76
1846	地圖	68	76
1847	專題	68	76
1848	原住民族	68	76
1849	院長	68	76
1850	樂團	68	76
1851	根本	68	76
1852	檢查	68	76
1853	好好	68	76
1854	銀行	68	76
1855	更加	68	76
1856	年金	68	76
1857	主角	68	76
1858	狗	68	76
1859	高工	68	76
1860	號召	68	76
1861	深	68	76
1862	海外	68	76
1863	地點	68	76
1864	聲音	67	75
1865	洋基隊	67	75
1866	祝福	67	75
1867	實力	67	75
1868	破壞	67	75
1869	播	67	75
1870	經濟部	67	75
1871	中學生	67	75
1872	曾燦金	67	75
1873	勞基法	67	75
1874	開辦	67	75
1875	提前	67	75
1876	不便	67	75
1877	生產	67	75
1878	石門	67	75
1879	練	67	75
1880	球場	67	75
1881	不只	67	75
1882	獨輪車	67	75
1883	冷	67	75
1884	八十	67	75
1885	動畫	67	75
1886	理解	67	75
1887	飲食	67	75
1888	分配	67	75
1889	反映	67	75
1890	發電	67	75
1891	進一步	66	74
1892	做好	66	74
1893	公分	66	74
1894	業務	66	74
1895	對方	66	74
1896	出發	66	74
1897	提	66	74
1898	交易	66	74
1899	古蹟	66	74
1900	外籍	66	74
1901	扮演	66	74
1902	入	66	74
1903	先發	66	74
1904	學位	66	74
1905	公聽會	66	74
1906	菸害	66	74
1907	屬	66	74
1908	車輛	66	74
1909	成就	66	74
1910	作文	66	74
1911	不佳	66	74
1912	實	66	74
1913	贊助	66	74
1914	日常	66	74
1915	便	66	74
1916	法院	66	74
1917	嘗試	66	74
1918	揭曉	66	74
1919	回饋	66	74
1920	心情	66	74
1921	養成	66	74
1922	世代	66	74
1923	危害	65	73
1924	逾	65	73
1925	難以	65	73
1926	限	65	73
1927	新加坡	65	73
1928	減輕	65	73
1929	頁	65	73
1930	朝	65	73
1931	探討	65	73
1932	料理	65	73
1933	逐年	65	73
1934	以往	65	73
1935	查詢	65	73
1936	舊	65	73
1937	易	65	73
1938	融合	65	73
1939	含	65	73
1940	考慮	65	73
1941	美元	65	73
1942	擔憂	65	73
1943	晉級	64	72
1944	太陽	64	72
1945	食	64	72
1946	遊戲場	64	72
1947	涉及	64	72
1948	辦學	64	72
1949	共享	64	72
1950	歌	64	72
1951	久	64	72
1952	高級	64	72
1953	量	64	72
1954	入選	64	72
1955	研究院	64	72
1956	消費者	64	72
1957	何	64	72
1958	圓夢	64	72
1959	服裝	64	72
1960	南投	64	72
1961	替代	64	72
1962	患者	64	72
1963	一半	64	72
1964	寶寶	63	71
1965	媽祖	63	71
1966	新竹市	63	71
1967	包含	63	71
1968	攻擊	63	71
1969	學業	63	71
1970	機場	63	71
1971	高等	63	71
1972	學分	63	71
1973	檢測	63	71
1974	食藥署	63	71
1975	票選	63	71
1976	楊惠芳	63	71
1977	移動	63	71
1978	發	63	71
1979	官方	63	71
1980	製	63	71
1981	正在	63	71
1982	溫暖	63	71
1983	旅遊	63	71
1984	借	63	71
1985	清潔	63	71
1986	總教練	63	71
1987	互相	63	71
1988	雞蛋	63	71
1989	幼童	63	71
1990	扎根	63	71
1991	瑞典	63	71
1992	出國	63	71
1993	印尼	63	71
1994	解說	63	71
1995	端	63	71
1996	事實	63	71
1997	左右	63	71
1998	念書	63	71
1999	美學	63	71
2000	守護	62	70
2001	西	62	70
2002	具體	62	70
2003	澳洲	62	70
2004	指	62	70
2005	結構	62	70
2006	繼	62	70
2007	同樣	62	70
2008	銅	62	70
2009	文化局	62	70
2010	堂	62	70
2011	報到	62	70
2012	紐約	62	70
2013	繪	62	70
2014	等級	62	70
2015	怕	62	70
2016	競爭	62	70
2017	國健署	62	70
2018	高興	62	70
2019	世界杯	62	70
2020	皆	62	70
2021	兩岸	62	70
2022	方	62	70
2023	交通部	62	70
2024	意願	62	70
2025	高年級	62	70
2026	後續	62	70
2027	認同	62	70
2028	氣溫	62	70
2029	選修	62	70
2030	音樂會	62	70
2031	考上	61	69
2032	有時	61	69
2033	稱	61	69
2034	流浪	61	69
2035	憲法	61	69
2036	蒐集	61	69
2037	哥哥	61	69
2038	大使	61	69
2039	監督	61	69
2040	東西	61	69
2041	忠孝	61	69
2042	層	61	69
2043	帶動	61	69
2044	山區	61	69
2045	取消	61	69
2046	不滿	61	69
2047	個案	61	69
2048	熱愛	61	69
2049	建國	61	69
2050	神父	61	69
2051	第八	61	69
2052	縣	61	69
2053	飲料	61	69
2054	正常	61	69
2055	四成	61	69
2056	主軸	61	69
2057	文創	61	69
2058	越來越	61	69
2059	問	61	69
2060	工廠	61	69
2061	汽車	61	69
2062	登記	61	69
2063	求學	61	69
2064	旅客	60	67
2065	勇氣	60	67
2066	想要	60	67
2067	西班牙	60	67
2068	長達	60	67
2069	歌曲	60	67
2070	仍然	60	67
2071	言	60	67
2072	學員	60	67
2073	雲林	60	67
2074	一七年	60	67
2075	核心	60	67
2076	放榜	60	67
2077	違規	60	67
2078	簽署	60	67
2079	三百	60	67
2080	想像	60	67
2081	大專院校	60	67
2082	稽查	60	67
2083	布袋戲	60	67
2084	列車	60	67
2085	補充	60	67
2086	訪問	60	67
2087	症狀	60	67
2088	假期	60	67
2089	大小	60	67
2090	清晨	59	66
2091	畫面	59	66
2092	棟	59	66
2093	弟弟	59	66
2094	一路	59	66
2095	男生	59	66
2096	增	59	66
2097	拍	59	66
2098	合唱團	59	66
2099	二十三	59	66
2100	不用	59	66
2101	論壇	59	66
2102	作	59	66
2103	跑	59	66
2104	劇場	59	66
2105	路線	59	66
2106	拒絕	59	66
2107	紅襪隊	59	66
2108	熱烈	59	66
2109	明星	59	66
2110	碳	59	66
2111	救援	59	66
2112	冊	59	66
2113	義大利	59	66
2114	研習	59	66
2115	赴	59	66
2116	話	59	66
2117	特教	59	66
2118	就學	59	66
2119	送到	59	66
2120	資產	59	66
2121	棒球隊	59	66
2122	情感	59	66
2123	課堂	58	65
2124	不可	58	65
2125	進而	58	65
2126	古	58	65
2127	擅長	58	65
2128	傳播	58	65
2129	誰	58	65
2130	期許	58	65
2131	兒童節	58	65
2132	歡樂	58	65
2133	就算	58	65
2134	提早	58	65
2135	某	58	65
2136	榮譽	58	65
2137	休息	58	65
2138	刺激	58	65
2139	吳啟綜	58	65
2140	阿里山	58	65
2141	響應	58	65
2142	虛擬	58	65
2143	疫情	58	65
2144	癌症	58	65
2145	代表隊	58	65
2146	總統府	58	65
2147	疑慮	58	65
2148	論文	58	65
2149	小時候	58	65
2150	二○一七	58	65
2151	組長	58	65
2152	用心	58	65
2153	超越	58	65
2154	確認	58	65
2155	熱門	58	65
2156	紀錄片	58	65
2157	平時	58	65
2158	夜	58	65
2159	球季	58	65
2160	建中	57	64
2161	整理	57	64
2162	門	57	64
2163	千	57	64
2164	平日	57	64
2165	雨	57	64
2166	休閒	57	64
2167	資深	57	64
2168	俄羅斯	57	64
2169	放學	57	64
2170	線	57	64
2171	歷經	57	64
2172	春節	57	64
2173	觀看	57	64
2174	課審會	57	64
2175	講	57	64
2176	步驟	57	64
2177	內政部	57	64
2178	舉	57	64
2179	立法	57	64
2180	國中生	57	64
2181	開會	57	64
2182	擬	57	64
2183	同步	57	64
2184	補救	57	64
2185	事業	57	64
2186	搭乘	57	64
2187	蘭嶼	57	64
2188	林全	57	64
2189	糖	57	64
2190	辦公室	56	63
2191	集團	56	63
2192	獲選	56	63
2193	描述	56	63
2194	機車	56	63
2195	核定	56	63
2196	運作	56	63
2197	投資	56	63
2198	心得	56	63
2199	威脅	56	63
2200	致力	56	63
2201	調降	56	63
2202	茶	56	63
2203	創業	56	63
2204	這麼	56	63
2205	算	56	63
2206	移民	56	63
2207	生長	56	63
2208	七成	56	63
2209	國內外	56	63
2210	尋找	56	63
2211	公共化	56	63
2212	常常	56	63
2213	兩千	56	63
2214	少女	56	63
2215	統治	56	63
2216	修復	56	63
2217	答案	56	63
2218	氣候	56	63
2219	明確	56	63
2220	武陵	56	63
2221	搶	56	63
2222	違法	56	63
2223	自來水	56	63
2224	屋	56	63
2225	中部	56	63
2226	趣味	56	63
2227	鄭麗君	56	63
2228	面積	56	63
2229	聽到	56	63
2230	做出	55	62
2231	小說	55	62
2232	差距	55	62
2233	腳	55	62
2234	競爭力	55	62
2235	佳	55	62
2236	熊	55	62
2237	罷免	55	62
2238	視覺	55	62
2239	婦女	55	62
2240	駐	55	62
2241	宜蘭	55	62
2242	校院	55	62
2243	簡章	55	62
2244	嘉義市	55	62
2245	氣象	55	62
2246	熱	55	62
2247	豪雨	55	62
2248	包裝	55	62
2249	居	55	62
2250	活潑	55	62
2251	跳	55	62
2252	職場	55	62
2253	遊學	55	62
2254	有限	55	62
2255	凸顯	55	62
2256	即時	55	62
2257	傳	55	62
2258	真正	55	62
2259	學子	55	62
2260	失敗	55	62
2261	優質	55	62
2262	經典	55	62
2263	差	55	62
2264	保持	55	62
2265	連線	55	62
2266	形式	55	62
2267	泰國	55	62
2268	發射	55	62
2269	賽	55	62
2270	位置	55	62
2271	步	55	62
2272	事故	55	62
2273	一旦	55	62
2274	總會	55	62
2275	畫家	54	61
2276	樂園	54	61
2277	竟然	54	61
2278	船	54	61
2279	合格	54	61
2280	耶誕	54	61
2281	事情	54	61
2282	信心	54	61
2283	高齡	54	61
2284	慢	54	61
2285	部門	54	61
2286	過年	54	61
2287	捐	54	61
2288	感受到	54	61
2289	二十八	54	61
2290	景點	54	61
2291	性	54	61
2292	差異	54	61
2293	實現	54	61
2294	商業	54	61
2295	貼	54	61
2296	根	54	61
2297	指考	54	61
2298	畫畫	54	61
2299	儘速	54	61
2300	東南亞	54	61
2301	三十二	54	61
2302	姐妹	54	61
2303	進	54	61
2304	改	54	61
2305	補習	54	61
2306	短	54	61
2307	環島	54	61
2308	球迷	54	61
2309	到場	54	61
2310	夥伴	54	61
2311	好手	54	61
2312	柯文哲	53	60
2313	中午	53	60
2314	視為	53	60
2315	美食	53	60
2316	燈	53	60
2317	協調	53	60
2318	承諾	53	60
2319	判斷	53	60
2320	宗教	53	60
2321	野生	53	60
2322	輛	53	60
2323	用來	53	60
2324	據	53	60
2325	美味	53	60
2326	餅	53	60
2327	老舊	53	60
2328	諮詢	53	60
2329	再次	53	60
2330	倫理	53	60
2331	男性	53	60
2332	稱為	53	60
2333	呢	53	60
2334	記憶	53	60
2335	當然	53	60
2336	募集	53	60
2337	行程	53	60
2338	入圍	53	60
2339	機	53	60
2340	宣傳	53	60
2341	委託	53	60
2342	單打	52	58
2343	追蹤	52	58
2344	澎湖	52	58
2345	部會	52	58
2346	降到	52	58
2347	過度	52	58
2348	玻璃	52	58
2349	具備	52	58
2350	訊息	52	58
2351	包	52	58
2352	工商	52	58
2353	檢視	52	58
2354	傳達	52	58
2355	三分之一	52	58
2356	溪	52	58
2357	保留	52	58
2358	技專	52	58
2359	衛星	52	58
2360	馬祖	52	58
2361	首次	52	58
2362	樂	52	58
2363	綠色	52	58
2364	證明	52	58
2365	設有	52	58
2366	認知	52	58
2367	嚴格	52	58
2368	十萬	52	58
2369	銀牌	52	58
2370	自動	52	58
2371	獨木舟	52	58
2372	離島	52	58
2373	彼此	52	58
2374	測	52	58
2375	工時	52	58
2376	元素	52	58
2377	十五日	52	58
2378	先前	52	58
2379	安打	52	58
2380	香	52	58
2381	首創	52	58
2382	身分證	52	58
2383	停止	52	58
2384	便利	52	58
2385	能量	51	57
2386	最終	51	57
2387	教職	51	57
2388	奶奶	51	57
2389	陳偉殷	51	57
2390	十日	51	57
2391	拍照	51	57
2392	大人	51	57
2393	科學家	51	57
2394	課本	51	57
2395	主張	51	57
2396	往往	51	57
2397	東	51	57
2398	研擬	51	57
2399	菲律賓	51	57
2400	勞動部	51	57
2401	廣播	51	57
2402	降雨	51	57
2403	物理	51	57
2404	存在	51	57
2405	逐步	51	57
2406	大樓	51	57
2407	才藝	51	57
2408	就醫	51	57
2409	獎勵	51	57
2410	爸	51	57
2411	真實	51	57
2412	外交	51	57
2413	首獎	51	57
2414	非洲	51	57
2415	花蓮	51	57
2416	姐姐	51	57
2417	飛彈	51	57
2418	愈來愈	51	57
2419	高三	51	57
2420	降	51	57
2421	相對	51	57
2422	走出	51	57
2423	選文	51	57
2424	飼養	51	57
2425	董事會	50	56
2426	翻轉	50	56
2427	犬	50	56
2428	人體	50	56
2429	教保	50	56
2430	紅色	50	56
2431	訴求	50	56
2432	出版社	50	56
2433	賣	50	56
2434	圖／美聯社	50	56
2435	卓越	50	56
2436	陪同	50	56
2437	顏色	50	56
2438	反毒	50	56
2439	民族	50	56
2440	三十五	50	56
2441	三千	50	56
2442	落差	50	56
2443	意識	50	56
